"DATE","Year","Month","GEO","Electric power, components","VALUE"
2013-03-01,2013,3,"Canada","Total firm deliveries",1039066
2013-03-01,2013,3,"Canada","Firm deliveries to the United States",1039066
2013-03-01,2013,3,"Canada","Total non-firm deliveries",3998118
2013-03-01,2013,3,"Canada","Non-firm deliveries to the United States",3998118
2013-03-01,2013,3,"Canada","Total other deliveries",743
2013-03-01,2013,3,"Canada","Other deliveries to the United States",743
2013-03-01,2013,3,"Canada","Total electricity available for use within specific geographic border",50120073
2013-03-01,2013,3,"Newfoundland and Labrador","Total generation",4441412
2013-03-01,2013,3,"Newfoundland and Labrador","Total receipts",7248
2013-03-01,2013,3,"Newfoundland and Labrador","Receipts from other provinces",7248
2013-03-01,2013,3,"Newfoundland and Labrador","Total deliveries",3262026
2013-03-01,2013,3,"Newfoundland and Labrador","Deliveries to other provinces",3262026
2013-03-01,2013,3,"Newfoundland and Labrador","Total firm deliveries",3257518
2013-03-01,2013,3,"Newfoundland and Labrador","Firm deliveries to other provinces",3257518
2013-03-01,2013,3,"Newfoundland and Labrador","Total non-firm deliveries",NA
2013-03-01,2013,3,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2013-03-01,2013,3,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",1186634
2013-03-01,2013,3,"Prince Edward Island","Total generation",12534
2013-03-01,2013,3,"Prince Edward Island","Total receipts",85603
2013-03-01,2013,3,"Prince Edward Island","Receipts from other provinces",85603
2013-03-01,2013,3,"Prince Edward Island","Total deliveries",NA
2013-03-01,2013,3,"Prince Edward Island","Deliveries to other provinces",NA
2013-03-01,2013,3,"Prince Edward Island","Total firm deliveries",NA
2013-03-01,2013,3,"Prince Edward Island","Firm deliveries to other provinces",NA
2013-03-01,2013,3,"Prince Edward Island","Total non-firm deliveries",NA
2013-03-01,2013,3,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2013-03-01,2013,3,"Prince Edward Island","Total electricity available for use within specific geographic border",98137
2013-03-01,2013,3,"Nova Scotia","Total generation",950904
2013-03-01,2013,3,"Nova Scotia","Total receipts",51414
2013-03-01,2013,3,"Nova Scotia","Receipts from other provinces",51414
2013-03-01,2013,3,"Nova Scotia","Purchased receipts from the United States",NA
2013-03-01,2013,3,"Nova Scotia","Total deliveries",679
2013-03-01,2013,3,"Nova Scotia","Deliveries to other provinces",679
2013-03-01,2013,3,"Nova Scotia","Deliveries to the United States",NA
2013-03-01,2013,3,"Nova Scotia","Total firm deliveries",679
2013-03-01,2013,3,"Nova Scotia","Firm deliveries to other provinces",679
2013-03-01,2013,3,"Nova Scotia","Firm deliveries to the United States",NA
2013-03-01,2013,3,"Nova Scotia","Total non-firm deliveries",NA
2013-03-01,2013,3,"Nova Scotia","Non-firm deliveries to other provinces",NA
2013-03-01,2013,3,"Nova Scotia","Non-firm deliveries to the United States",NA
2013-03-01,2013,3,"Nova Scotia","Total electricity available for use within specific geographic border",1001639
2013-03-01,2013,3,"New Brunswick","Total generation",1064634
2013-03-01,2013,3,"New Brunswick","Total receipts",387327
2013-03-01,2013,3,"New Brunswick","Receipts from other provinces",329888
2013-03-01,2013,3,"New Brunswick","Purchased receipts from the United States",57439
2013-03-01,2013,3,"New Brunswick","Other receipts from the United States",NA
2013-03-01,2013,3,"New Brunswick","Total deliveries",209899
2013-03-01,2013,3,"New Brunswick","Deliveries to other provinces",137017
2013-03-01,2013,3,"New Brunswick","Deliveries to the United States",72882
2013-03-01,2013,3,"New Brunswick","Total firm deliveries",183698
2013-03-01,2013,3,"New Brunswick","Firm deliveries to other provinces",137017
2013-03-01,2013,3,"New Brunswick","Firm deliveries to the United States",46681
2013-03-01,2013,3,"New Brunswick","Total non-firm deliveries",26201
2013-03-01,2013,3,"New Brunswick","Non-firm deliveries to other provinces",NA
2013-03-01,2013,3,"New Brunswick","Non-firm deliveries to the United States",26201
2013-03-01,2013,3,"New Brunswick","Total other deliveries",NA
2013-03-01,2013,3,"New Brunswick","Other deliveries to the United States",NA
2013-03-01,2013,3,"New Brunswick","Total electricity available for use within specific geographic border",1242062
2013-03-01,2013,3,"Quebec","Total generation",19234922
2013-03-01,2013,3,"Quebec","Total receipts",3853118
2013-03-01,2013,3,"Quebec","Receipts from other provinces",3850300
2013-03-01,2013,3,"Quebec","Purchased receipts from the United States",2818
2013-03-01,2013,3,"Quebec","Other receipts from the United States",NA
2013-03-01,2013,3,"Quebec","Total deliveries",3025579
2013-03-01,2013,3,"Quebec","Deliveries to other provinces",618241
2013-03-01,2013,3,"Quebec","Deliveries to the United States",2407338
2013-03-01,2013,3,"Quebec","Total firm deliveries",395588
2013-03-01,2013,3,"Quebec","Firm deliveries to other provinces",23219
2013-03-01,2013,3,"Quebec","Firm deliveries to the United States",372369
2013-03-01,2013,3,"Quebec","Total non-firm deliveries",2629991
2013-03-01,2013,3,"Quebec","Non-firm deliveries to other provinces",595022
2013-03-01,2013,3,"Quebec","Non-firm deliveries to the United States",2034969
2013-03-01,2013,3,"Quebec","Total other deliveries",NA
2013-03-01,2013,3,"Quebec","Other deliveries to the United States",NA
2013-03-01,2013,3,"Quebec","Total electricity available for use within specific geographic border",20062461
2013-03-01,2013,3,"Ontario","Total generation",12250783
2013-03-01,2013,3,"Ontario","Total receipts",385353
2013-03-01,2013,3,"Ontario","Receipts from other provinces",339663
2013-03-01,2013,3,"Ontario","Purchased receipts from the United States",45690
2013-03-01,2013,3,"Ontario","Other receipts from the United States",NA
2013-03-01,2013,3,"Ontario","Total deliveries",1869138
2013-03-01,2013,3,"Ontario","Deliveries to other provinces",618523
2013-03-01,2013,3,"Ontario","Deliveries to the United States",1250615
2013-03-01,2013,3,"Ontario","Total firm deliveries",953191
2013-03-01,2013,3,"Ontario","Firm deliveries to the United States",359229
2013-03-01,2013,3,"Ontario","Total non-firm deliveries",915947
2013-03-01,2013,3,"Ontario","Non-firm deliveries to other provinces",24561
2013-03-01,2013,3,"Ontario","Non-firm deliveries to the United States",891386
2013-03-01,2013,3,"Ontario","Total other deliveries",NA
2013-03-01,2013,3,"Ontario","Other deliveries to the United States",NA
2013-03-01,2013,3,"Ontario","Total electricity available for use within specific geographic border",10766998
2013-03-01,2013,3,"Manitoba","Total generation",3067600
2013-03-01,2013,3,"Manitoba","Total receipts",18045
2013-03-01,2013,3,"Manitoba","Receipts from other provinces",5688
2013-03-01,2013,3,"Manitoba","Purchased receipts from the United States",12357
2013-03-01,2013,3,"Manitoba","Other receipts from the United States",NA
2013-03-01,2013,3,"Manitoba","Total deliveries",698519
2013-03-01,2013,3,"Manitoba","Deliveries to other provinces",90450
2013-03-01,2013,3,"Manitoba","Deliveries to the United States",608069
2013-03-01,2013,3,"Manitoba","Total firm deliveries",275541
2013-03-01,2013,3,"Manitoba","Firm deliveries to other provinces",20070
2013-03-01,2013,3,"Manitoba","Firm deliveries to the United States",255471
2013-03-01,2013,3,"Manitoba","Total non-firm deliveries",422978
2013-03-01,2013,3,"Manitoba","Non-firm deliveries to other provinces",70380
2013-03-01,2013,3,"Manitoba","Non-firm deliveries to the United States",352598
2013-03-01,2013,3,"Manitoba","Total other deliveries",NA
2013-03-01,2013,3,"Manitoba","Other deliveries to the United States",NA
2013-03-01,2013,3,"Manitoba","Total electricity available for use within specific geographic border",2387126
2013-03-01,2013,3,"Saskatchewan","Total generation",2045688
2013-03-01,2013,3,"Saskatchewan","Total receipts",79803
2013-03-01,2013,3,"Saskatchewan","Receipts from other provinces",57457
2013-03-01,2013,3,"Saskatchewan","Purchased receipts from the United States",22346
2013-03-01,2013,3,"Saskatchewan","Other receipts from the United States",NA
2013-03-01,2013,3,"Saskatchewan","Total deliveries",51486
2013-03-01,2013,3,"Saskatchewan","Deliveries to other provinces",51486
2013-03-01,2013,3,"Saskatchewan","Deliveries to the United States",NA
2013-03-01,2013,3,"Saskatchewan","Total firm deliveries",NA
2013-03-01,2013,3,"Saskatchewan","Firm deliveries to other provinces",NA
2013-03-01,2013,3,"Saskatchewan","Firm deliveries to the United States",NA
2013-03-01,2013,3,"Saskatchewan","Total non-firm deliveries",NA
2013-03-01,2013,3,"Saskatchewan","Non-firm deliveries to other provinces",NA
2013-03-01,2013,3,"Saskatchewan","Non-firm deliveries to the United States",NA
2013-03-01,2013,3,"Saskatchewan","Total other deliveries",NA
2013-03-01,2013,3,"Saskatchewan","Other deliveries to the United States",NA
2013-03-01,2013,3,"Saskatchewan","Total electricity available for use within specific geographic border",2074005
2013-03-01,2013,3,"Alberta","Total generation",5080646
2013-03-01,2013,3,"Alberta","Total receipts",431444
2013-03-01,2013,3,"Alberta","Receipts from other provinces",333853
2013-03-01,2013,3,"Alberta","Purchased receipts from the United States",97591
2013-03-01,2013,3,"Alberta","Total deliveries",9488
2013-03-01,2013,3,"Alberta","Deliveries to other provinces",4270
2013-03-01,2013,3,"Alberta","Deliveries to the United States",5218
2013-03-01,2013,3,"Alberta","Total firm deliveries",5218
2013-03-01,2013,3,"Alberta","Firm deliveries to other provinces",NA
2013-03-01,2013,3,"Alberta","Firm deliveries to the United States",5218
2013-03-01,2013,3,"Alberta","Total non-firm deliveries",4270
2013-03-01,2013,3,"Alberta","Non-firm deliveries to other provinces",4270
2013-03-01,2013,3,"Alberta","Non-firm deliveries to the United States",NA
2013-03-01,2013,3,"Alberta","Total electricity available for use within specific geographic border",5502602
2013-03-01,2013,3,"British Columbia","Total generation",6003134
2013-03-01,2013,3,"British Columbia","Total receipts",660064
2013-03-01,2013,3,"British Columbia","Receipts from other provinces",3945
2013-03-01,2013,3,"British Columbia","Purchased receipts from the United States",656119
2013-03-01,2013,3,"British Columbia","Other receipts from the United States",NA
2013-03-01,2013,3,"British Columbia","Total deliveries",976172
2013-03-01,2013,3,"British Columbia","Deliveries to other provinces",282367
2013-03-01,2013,3,"British Columbia","Deliveries to the United States",693805
2013-03-01,2013,3,"British Columbia","Total firm deliveries",98
2013-03-01,2013,3,"British Columbia","Firm deliveries to other provinces",NA
2013-03-01,2013,3,"British Columbia","Firm deliveries to the United States",98
2013-03-01,2013,3,"British Columbia","Total non-firm deliveries",975331
2013-03-01,2013,3,"British Columbia","Non-firm deliveries to other provinces",282367
2013-03-01,2013,3,"British Columbia","Non-firm deliveries to the United States",692964
2013-03-01,2013,3,"British Columbia","Total other deliveries",743
2013-03-01,2013,3,"British Columbia","Other deliveries to the United States",743
2013-03-01,2013,3,"British Columbia","Total electricity available for use within specific geographic border",5687026
2013-03-01,2013,3,"Yukon","Total generation",38622
2013-03-01,2013,3,"Yukon","Total electricity available for use within specific geographic border",38622
2013-03-01,2013,3,"Northwest Territories","Total generation",56711
2013-03-01,2013,3,"Northwest Territories","Total electricity available for use within specific geographic border",56711
2013-03-01,2013,3,"Nunavut","Total generation",16050
2013-03-01,2013,3,"Nunavut","Total electricity available for use within specific geographic border",16050
2013-04-01,2013,4,"Canada","Total generation",48104442
2013-04-01,2013,4,"Canada","Total receipts",1191649
2013-04-01,2013,4,"Canada","Purchased receipts from the United States",1191649
2013-04-01,2013,4,"Canada","Other receipts from the United States",NA
2013-04-01,2013,4,"Canada","Total deliveries",4558312
2013-04-01,2013,4,"Canada","Deliveries to the United States",4558312
2013-04-01,2013,4,"Canada","Total firm deliveries",1123598
2013-04-01,2013,4,"Canada","Firm deliveries to the United States",1123598
2013-04-01,2013,4,"Canada","Total non-firm deliveries",3433223
2013-04-01,2013,4,"Canada","Non-firm deliveries to the United States",3433223
2013-04-01,2013,4,"Canada","Total other deliveries",1491
2013-04-01,2013,4,"Canada","Other deliveries to the United States",1491
2013-04-01,2013,4,"Canada","Total electricity available for use within specific geographic border",44737779
2013-04-01,2013,4,"Newfoundland and Labrador","Total generation",3346047
2013-04-01,2013,4,"Newfoundland and Labrador","Total receipts",1893
2013-04-01,2013,4,"Newfoundland and Labrador","Receipts from other provinces",1893
2013-04-01,2013,4,"Newfoundland and Labrador","Total deliveries",2300194
2013-04-01,2013,4,"Newfoundland and Labrador","Deliveries to other provinces",2300194
2013-04-01,2013,4,"Newfoundland and Labrador","Total firm deliveries",2300194
2013-04-01,2013,4,"Newfoundland and Labrador","Firm deliveries to other provinces",2300194
2013-04-01,2013,4,"Newfoundland and Labrador","Total non-firm deliveries",NA
2013-04-01,2013,4,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2013-04-01,2013,4,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",1047746
2013-04-01,2013,4,"Prince Edward Island","Total generation",13743
2013-04-01,2013,4,"Prince Edward Island","Total receipts",80141
2013-04-01,2013,4,"Prince Edward Island","Receipts from other provinces",80141
2013-04-01,2013,4,"Prince Edward Island","Total deliveries",NA
2013-04-01,2013,4,"Prince Edward Island","Deliveries to other provinces",NA
2013-04-01,2013,4,"Prince Edward Island","Total firm deliveries",NA
2013-04-01,2013,4,"Prince Edward Island","Firm deliveries to other provinces",NA
2013-04-01,2013,4,"Prince Edward Island","Total non-firm deliveries",NA
2013-04-01,2013,4,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2013-04-01,2013,4,"Prince Edward Island","Total electricity available for use within specific geographic border",93884
2013-04-01,2013,4,"Nova Scotia","Total generation",858836
